Date,Message
2026-07-03T22:00:00.000-03:00,"CSV=1783126800000,0.008783,0.008791,0.008528,0.00873,40528768,0.00805902,0.0088493751,0.0072686649,8.9311964453,19.6141732332,20.0525137516,13.0438711279,41.6508824107,0.01025,-2.7081243731,56045477.7,0.7231407361,-1.3362003919,0.0077418416,-1,0.0078876352,0.0003826293"
2026-07-03T23:00:00.000-03:00,"CSV=1783130400000,0.008727,0.008976,0.008685,0.008964,38689338,0.00809948,0.0088833196,0.0073156404,8.8237240326,19.3553069348,22.1698838361,12.4092701747,40.7559484065,0.01025,0.8664341172,47139046.6,0.8207492682,-0.6537585387,0.0077418416,-1,0.0078983453,0.0003734664"
2026-07-04T00:00:00.000-03:00,"CSV=1783134000000,0.008957,0.00914,0.008801,0.009102,37872833,0.00814118,0.0089217768,0.0073605832,8.749342025,19.176501779,23.670226314,11.6988622758,40.2953497017,0.01025,3.0337333031,40379700.8,0.9379176232,0.5126249505,0.0078604407,-1,0.007910322,0.0003700198"
2026-07-04T01:00:00.000-03:00,"CSV=1783137600000,0.0091,0.009278,0.008951,0.009035,64970566,0.00818348,0.0089539959,0.0074129641,8.6052737963,18.8310073321,24.7054206138,11.0453520578,40.1562701318,0.009506,2.4957458877,42012257.2,1.5464669201,1.6282794525,0.0080173466,-1,0.0079215128,0.0003657178"
2026-07-04T02:00:00.000-03:00,"CSV=1783141200000,0.009041,0.009115,0.008906,0.008938,38800765,0.00822168,0.0089812317,0.0074621283,8.4570994372,18.4768002439,23.7951733463,11.4316892911,39.8189688166,0.009506,2.5941230487,42962477.6,0.9031314572,1.8664643447,0.0080173466,-1,0.0079316271,0.000350046"
2026-07-04T03:00:00.000-03:00,"CSV=1783144800000,0.008934,0.008966,0.008656,0.008828,47398669,0.00825434,0.0090040887,0.0075045913,8.326758477,18.1661700594,22.4789723481,15.2601480971,38.4395859625,0.009506,-1.7910779842,44720790.2,1.0598799527,0.6115336801,0.0080173466,-1,0.0079405462,0.0003460414"
2026-07-04T04:00:00.000-03:00,"CSV=1783148400000,0.008828,0.008893,0.008707,0.008757,27378707,0.00828272,0.0090240549,0.0075413851,8.2150977328,17.9007604297,21.7070928933,14.7361475062,37.1521619653,0.009449,-4.2322834646,41240219.5,0.6638836391,-0.5288921294,0.0080173466,-1,0.0079486702,0.0003300373"
2026-07-04T05:00:00.000-03:00,"CSV=1783152000000,0.008758,0.008816,0.008407,0.008543,59391456,0.00830586,0.0090368284,0.0075748916,8.0887714889,17.6012694421,20.0824313293,19.1230581758,34.8384870219,0.009324,-4.8133704735,42710622.5,1.3905546799,-2.583679699,0.0080173466,-1,0.0079545839,0.0003379335"
2026-07-04T06:00:00.000-03:00,"CSV=1783155600000,0.008543,0.008606,0.008402,0.008495,28321926,0.00832728,0.009047709,0.007606851,7.9625569928,17.3028644269,19.3100791471,18.4818651127,32.6620218513,0.009324,-4.7218483625,42870835.4,0.6606338723,-2.7622574554,0.0080173466,-1,0.0079599612,0.0003245402"
2026-07-04T07:00:00.000-03:00,"CSV=1783159200000,0.008496,0.008545,0.008414,0.008483,20668340,0.0083532,0.0090552159,0.0076511841,7.7526132887,16.8083098397,18.8122903571,18.0054266061,30.6306543586,0.009278,-3.448668336,40402136.8,0.511565517,-2.429578237,0.0080173466,-1,0.0079651655,0.0003051862"
